web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,image
"1781563423-867","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","T2 totalmente remodelado no coração da Cova da Piedade","950 €","Almada, Cova Da Piedade, Pragal E Cacilhas - 12 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-868","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Casa para arrendar, Quinta do Patrimonio","1.400 €Negociável","Sacavém E Prior Velho - Hoje às 13:01","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-869","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T1 com Terraço em Zona Central do Montijo","800 €","Montijo E Afonsoeiro - 11 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-870","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T3 Turquel","800 €","Alfeizerão - Hoje às 01:02","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-871","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T2 em Benfica - Pronto a Habitar","1.280 €","Benfica - Hoje às 16:50","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-872","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T3+1 no Restelo, em Palácio Histórico","9.000 €","Belém - Hoje às 16:59","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-873","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T3 com varanda em Pedrouços, Maia","1.200 €","Pedrouços - Hoje às 14:39","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-874","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Alugo t1 com despesas incluidas para uma senhora apenas","695 €","Corroios - 14 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-875","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Alugo t2+1 em Vila Nova de Gaia","1.100 €Negociável","Mafamude E Vilar Do Paraíso - 12 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-876","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Arrendamento T3 Oldrões","700 €Negociável","Oldrões - 11 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-877","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T1 para arrendamento ,  Quinta da Tendeirinha","900 €","Seixal, Arrentela E Aldeia De Paio Pires - 13 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-878","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento com 2 quartos - localizado em Cedofeita Porto","980 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - 14 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-879","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento t3 fazendas almeirim","265.000 €","Almeirim - 13 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-880","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","T2+1 com 100m², Mafamude - Próximo estação metro de Manuel Leão","750 €","Mafamude E Vilar Do Paraíso - 09 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-881","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","T2 + Garagem e varanda Gaia. Canidelo - Praia Salgueiros","999 €Negociável","Canidelo - 14 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-882","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","T1 Vila Franca de Xira Povos","830 €","Vila Franca de Xira - 09 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-883","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","T1 c/varanda, elevador e pronto a habitar","800 €","Paranhos - 11 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-884","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Excelente apartamento T2 para arrendar em Espinho","1.200 €","Espinho - Hoje às 15:43","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-885","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","T2 Duplex com Segurança em Estrela, Lisboa","950 €","Estrela - 12 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-886","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","T3 na Reboleira  para alugar","1.350 €","Venteira - 13 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-887","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Excelente T0 totalmente equipado e mobilado","800 €","São Mamede De Infesta E Senhora Da Hora - Hoje às 17:24","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-888","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T1+1 - Vila Nova de Gaia","950 €","Santa Marinha E São Pedro Da Afurada - 12 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-889","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T1 com Terraço e Cozinha Equipada no Centro de Aveiro","750 €","Glória E Vera Cruz - 12 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563423-890","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=5","Apartamento T2 com varanda, ar condicionado e elevador","1.100 €","Campanhã - 12 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-891","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T1 Torres do Restelo","1.590 €Negociável","Belém - Para o topo a 13 de junho de 2026","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/u0tc5snulit5-PT/image;s=510x383;q=50"
"1781563426-892","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T1 Completamente Remodelado no Campo Pequeno","1.450 €Negociável","Avenidas Novas - 05 de junho de 2026","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/wslleqrobrl22-PT/image;s=510x679;q=50"
"1781563426-893","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T 2 Alta de Lisboa","1.500 €Negociável","Lisboa - Hoje às 17:40","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/2jl824qx2akf2-PT/image;s=638x359;q=50"
"1781563426-894","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T2 para arrendar em Bom Sucesso -Alverca","950 €","Alverca Do Ribatejo E Sobralinho - 14 de junho de 2026","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/2kbvhvygzmka-PT/image;s=510x383;q=50"
"1781563426-895","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T0 na zona da Baixa","575 €","Coimbra (Sé Nova, Santa Cruz, Almedina E São Bartolomeu) - Hoje às 18:48","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/o0a2uinzvfya2-PT/image;s=538x359;q=50"
"1781563426-896","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T-2 / Urbanização da Prelada / Porto","900 €","Ramalde - 08 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-897","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Arrenda-se T1 no Centro de Felgueiras","500 €","Margaride (Santa Eulália), Várzea, Lagares, Varziela E Moure - 08 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-898","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T1 em Quarteira","800 €","Quarteira - 11 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-899","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T1 Junto à Casa de Saúde","650 €","Viseu - Hoje às 10:53","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-900","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Arrendamento | Porto (Freixo) Despesas incluídas/ Terraço","850 €","Campanhã - Hoje às 18:01","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-901","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Lisboa - Alcântara (Rio Seco) T1","780 €","Alcântara - 11 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-902","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento semi-novo no centro de Aveiro!","700 €","Glória E Vera Cruz - 12 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-903","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T2 em Ermesinde para alugar","850 €","Ermesinde - 09 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-904","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Estúdio (T0) em Viana do Castelo (disponível APENAS o mês de Julho)","550 €","Viana Do Castelo (Santa Maria Maior E Monserrate) E Meadela - Para o topo a 14 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-905","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T2 - Excelente localizacao (Cedofeita)","850 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - Para o topo a 14 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-906","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Cascais,  Parede apartamento T3, mobilado,  aluguer seis messes","1.300 €","Carcavelos E Parede - Para o topo hoje às 17:06","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-907","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Fabuloso Apartamento T5+1com 260 m2 na Estrela, Lisboa - Para Arrendar","10.000 €","Estrela - Hoje às 18:02","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-908","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T1+1 NOVO | House Factory Smart Apartments | Polo Universitário | Porto |","280.000 €","Paranhos - Hoje às 18:39","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-909","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T3 no Green Park | Laranjeiras, Lisboa","3.200 €","São Domingos de Benfica - Hoje às 21:01","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-910","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T0 na Rua Tenente Ferreira Durão","779 €","Campo De Ourique - Hoje às 19:08","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-911","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T1 para arrendamento, situado junto da Igreja Matriz da Amadora","900 €","Venteira - Hoje às 16:01","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-912","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T2 para arrendamento","1.150 €","Venteira - Hoje às 19:16","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-913","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T3 Renovado com Excelente Localização em Vila Franca de Xira","1.500 €","Vila Franca de Xira - 14 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-914","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","t0 do lado do metro Faria Guimarães","650 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - 13 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-915","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T1 no Miratejo","860 €","Corroios - Hoje às 17:53","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-916","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Alugo Apartamento ARROIOS - ESTUDANTES","750 €","Arroios - Para o topo a 14 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-917","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","T1 para alugar lordelo prd paga p primeiro e ultimo mes e dois de caucao","600 €","Lordelo - 11 de junho de 2026","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563426-918","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=4","Apartamento T2+1 Duplex - Praia de Esmoriz","1.300 €","Esmoriz - Hoje às 15:01","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
